dateTime,measure,value
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/45158-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/592850-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43181-level-groundwater-i-15_min-m,67.734
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E21775-level-groundwater-i-15_min-m,-4.250
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43167-level-groundwater-i-15_min-mAOD,66.522
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E6198-level-groundwater-i-15_min-mAOD,30.528
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/744010-level-stage-i-15_min-m,2.166
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/48157-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43113-level-stage-i-15_min-m,0.320
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/50150-level-stage-i-15_min-m,1.734
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/561299-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E23350-level-groundwater-i-15_min-m,30.060
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E61804-level-stage-i-15_min-mAOD,11.336
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47156-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/051250-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.2
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/45263-level-stage-i-15_min-m,0.116
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47106-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E48676-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/560943-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/44207-level-stage-i-15_min-m,1.226
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/603111-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/49170-level-stage-i-15_min-m,0.241
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/555207-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/49128-level-stage-i-15_min-m,0.020
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/48102-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E24920-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/761103-level-stage-i-15_min-m,0.099
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47132-level-stage-i-15_min-m,0.318
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E4994-level-groundwater-i-15_min-mAOD,8.924
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E21897-flow-stage-i-15_min-m3_s,22.015
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/561613-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/44243-level-groundwater-i-15_min-mAOD,51.320
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E22034-level-groundwater-i-15_min-mAOD,-24.990
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/44215-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E6217-level-groundwater-i-15_min-mAOD,9.655
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/431101-level-groundwater-i-15_min-m,11.800
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43168-level-groundwater-i-15_min-mAOD,55.456
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/50101-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43206-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47159-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/340767-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/585122-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/44213-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E65501-level-stage-i-15_min-mASD,1.526
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/48159-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/613905-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/48100-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/49149-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43204-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/44237-level-groundwater-i-15_min-mAOD,154.364
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/45115-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47157-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/EdgeH1-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/25A17-level-stage-i-15_min-m,0.366
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43122-level-groundwater-i-15_min-mAOD,79.914
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E46651-level-stage-i-1_h-m,29.869
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E21096-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/604040-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/750604-level-stage-i-15_min-m,14.191
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/010312-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.2
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/46107-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E78791-level-groundwater-i-15_min-mAOD,123.835
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43166-level-groundwater-i-15_min-mAOD,103.635
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43121-level-groundwater-i-15_min-mAOD,81.730
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/46100-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47166-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/571479-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47108-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/44214-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E21647-level-stage-i-15_min-m,0.477
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/560631-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43205-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/1722-level-groundwater-i-1_h-mBDAT,26.809
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/289102TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E6280-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/6851-level-groundwater-i-15_min-mBDAT,4.087
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/0323SO-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/1914-level-groundwater-i-1_h-mBDAT,4.572
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E5670-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/53108-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43118-level-stage-i-15_min-m,0.397
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/243543TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4689-level-stage-i-15_min-mASD,1.127
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47160-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E81361-level-stage-i-15_min-m,0.452
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/531184-rainfall-tipping_bucket_raingauge-Event-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E11191-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/291241TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47164-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E4530-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/276036TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4821-level-stage-i-15_min-mASD,0.087
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/1023-level-groundwater-i-15_min-mBDAT,52.93
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E1065-level-stage-i-15_min-mAOD,52.394
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E6780-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/6852-level-groundwater-i-15_min-mBDAT,0.930
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/7056-level-groundwater-i-15_min-mBDAT,18.422
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/276956TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/44103-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/282781TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47170-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E11190-level-groundwater-i-15_min-mAOD,53.430
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/43202-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E6770-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E2966-level-downstage-i-15_min-mAOD,51.389
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/49147-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E41848-level-stage-i-15_min-mAOD,11.419
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/45209-level-stage-i-15_min-m,0.398
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/241243TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/46841-level-groundwater-i-1_h-mBDAT,2.065
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/46845-level-groundwater-i-1_h-mBDAT,-0.020
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E10130-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/48180-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/7050-level-groundwater-i-1_h-mBDAT,9.913
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/44132-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E6760-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/248332TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/49171-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E24879-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.010
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/48181-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:25:05Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E1685-level-stage-i-15_min-m,0.389
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/287451TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E21136-level-stage-i-15_min-mASD,0.211
2022-11-25T09:25:05Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E2991-flow-stage-i-15_min-m3_s,2.761
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2898-level-stage-i-15_min-mASD,0.289
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/242819TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/7227-level-groundwater-i-1_h-mBDAT,0.625
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/243679TP-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E24195-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/700306-level-stage-i-15_min-m,1.398
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4610-level-stage-i-15_min-mASD,0.439
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/46839-level-stage-i-15_min-mASD,1.057
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/6854-level-groundwater-i-15_min-mBDAT,0.237
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E802-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E15520-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47167-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47101-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/49101-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/49151-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/53184-level-stage-i-15_min-mASD,1.366
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E11820-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/48192-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/531171-level-downstage-i-15_min-mAOD,5.362
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E4858-level-1-i-15_min-mAOD,3.676
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/48199-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E1030-level-tidal_level-i-15_min-mAOD,1.531
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/52207-level-stage-i-15_min-m,0.748
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E26233-level-tidal_level-i-15_min-mAOD,-0.986
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/48117-level-stage-i-15_min-m,4.097
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E11461-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.0
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E1039-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/4681-level-stage-i-15_min-mASD,1.062
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E24267-level-stage-i-15_min-mASD,0.078
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E1029-level-stage-i-15_min-m,2.463
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E7450-level-stage-i-15_min-mAOD,3.606
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E4400-level-stage-i-15_min-m,0.370
2022-11-25T09:15:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/47158-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E26231-level-stage-i-15_min-mAOD,-0.764
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E22268-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E21187-level-stage-i-15_min-m,0.240
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E22798-level-stage-i-15_min-m,0.294
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E22727-level-stage-i-15_min-m,0.544
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E22897-level-stage-i-15_min-m,0.226
2022-11-25T09:30:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E2065-level-stage-i-15_min-mAOD,73.550
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E22519-flow-stage-i-15_min-m3_s,0.299
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E2085-level-tidal_level-i-15_min-mAOD,0.681
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E24313-level-stage-i-15_min-m,0.181
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E21788-level-stage-i-15_min-mASD,2.190
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E22078-level-stage-i-15_min-mASD,0.270
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E22152-level-stage-i-15_min-m,0.194
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/1003SO-level-stage-i-15_min-mASD,0.528
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E21188-flow-stage-i-15_min-m3_s,1.404
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E22518-level-stage-i-15_min-m,0.194
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E22218-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E23265-level-stage-i-15_min-m,0.260
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E22561-flow-stage-i-15_min-m3_s,1.757
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E22095-level-stage-i-15_min-m,1.911
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/26111-level-groundwater-i-1_h-mBDAT,24.54
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2040-level-stage-i-15_min-mASD,0.515
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/26105-level-groundwater-i-1_h-mBDAT,49.79
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/26109-level-groundwater-i-1_h-mBDAT,37.35
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2878B-level-groundwater-i-1_h-mBDAT,29.42
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L1741-level-stage-i-15_min-m,0.798
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/46122-level-stage-i-15_min-m,1.002
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2976TH-level-stage-i-15_min-mASD,0.394
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/L0306-level-stage-i-15_min-mAOD,35.602
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/SP90_64-level-groundwater-i-1_h-mAOD,114.253
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2034-level-stage-i-15_min-mASD,0.422
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2885BTH-level-stage-i-15_min-m,0.123
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/45208-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/50151-level-stage-i-15_min-m,1.157
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/46160-rainfall-tipping_bucket_raingauge-t-15_min-mm,0.000
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/2851-level-groundwater-i-1_h-mBDAT,27.10
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/26101-level-groundwater-i-1_h-mBDAT,20.59
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/48172-level-stage-i-15_min-m,0.741
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/SU38_74B-level-groundwater-i-1_h-mAOD,123.766
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/44202-level-tidal_level-i-15_min-mAOD,1.176
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/45125-level-stage-i-15_min-m,0.868
2022-11-25T09:45:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/E11350-level-stage-i-15_min-mASD,1.302
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/26144-level-groundwater-i-1_h-mBDAT,7.08
2022-11-25T10:00:00Z,http://environment.data.gov.uk/flood-monitoring/id/measures/SU17_57-level-groundwater-i-1_h-mAOD,128.954
